location_ID,Location,city_id
4845,7339 River Court Apt 482,111
4846,6538 Valley Road Apt 466,74
4847,8495 Cedar Way,54
4848,3684 Maple Court Apt 484,132
4849,737 Main Court,126
4850,445 Third Place,85
4851,9823 Elm Boulevard,243
4852,9856 First Street,221
4853,7189 Valley Lane Apt 319,133
4854,1031 Market Drive,159
4855,2520 Elm Place Apt 63,202
4856,3420 Cedar Boulevard,55
4857,4484 Washington Road,241
4858,1809 Washington Court Apt 42,11
4859,7436 Fourth Circle,90
4860,2257 Maple Road,179
4861,214 High Circle Apt 92,168
4862,2642 Lake Drive,20
4863,6973 School Way Apt 419,135
4864,3928 Second Circle,164
4865,7555 Market Circle,121
4866,9505 Valley Street,22
4867,5885 Hill Drive Apt 66,167
4868,3463 Market Avenue,209
4869,6693 Main Place,212
4870,6332 School Road Apt 416,188
4871,619 Fourth Drive,229
4872,2839 Main Avenue,104
4873,3599 Maple Place,190
4874,3479 Elm Drive,240
4875,401 Main Street,183
4876,3722 Second Court,151
4877,4653 Lake Lane,2
4878,3938 Second Drive,77
4879,7604 Park Place,226
4880,2068 Washington Avenue,41
4881,3290 Lake Way Apt 347,214
4882,3773 Oak Street Apt 382,36
4883,6719 Elm Avenue Apt 347,42
4884,7678 Oak Place Apt 278,147
4885,8142 River Street Apt 403,114
4886,2378 Park Lane Apt 160,77
4887,1842 First Road,92
4888,433 Third Court Apt 30,177
4889,2645 Hill Place,31
4890,6085 Park Boulevard,57
4891,4107 High Avenue,102
4892,5564 Church Circle,98
4893,4191 Hill Road,92
4894,14 Church Boulevard,33
4895,1811 Park Road,97
4896,4644 Market Street,139
4897,6461 Elm Road Apt 361,182
4898,6644 Elm Street Apt 46,43
4899,247 School Boulevard,118
4900,9550 Maple Court Apt 63,74
4901,8903 Church Road,226
4902,2827 Maple Avenue Apt 248,139
4903,6441 Maple Place,28
4904,9620 River Road Apt 193,113
4905,6788 School Avenue,236
4906,2572 School Drive Apt 232,240
4907,2187 Valley Street Apt 389,219
4908,3851 Washington Lane Apt 435,85
4909,4933 Hill Boulevard Apt 475,32
4910,5019 Oak Way Apt 410,177
4911,8356 First Road Apt 52,237
4912,3787 Church Court,104
4913,754 Elm Boulevard Apt 360,130
4914,6486 Valley Avenue,60
4915,3598 Fourth Circle,177
4916,8928 School Street Apt 132,148
4917,9833 Oak Court,196
4918,3297 Elm Way Apt 194,144
4919,5666 Church Way Apt 278,22
4920,1304 Main Way,234
4921,2479 Elm Street,40
4922,7349 Third Lane,108
4923,3616 Lake Road Apt 235,139
4924,6235 Elm Avenue Apt 103,223
4925,122 Hill Boulevard,125
4926,6559 Fourth Court,244
4927,1295 First Avenue,179
4928,9147 River Place Apt 352,20
4929,8446 Cedar Lane,218
4930,6664 Third Boulevard,110
4931,2869 Pine Place Apt 14,183
4932,6018 First Avenue,176
4933,7902 Maple Court,151
4934,3390 Oak Avenue,124
4935,4217 Market Court,207
4936,264 First Court Apt 423,189
4937,2932 Hill Avenue Apt 201,217
4938,2074 Park Place Apt 64,10
4939,8290 Maple Drive Apt 367,141
4940,1121 Elm Road Apt 157,81
4941,4778 Oak Court,22
4942,6702 River Street Apt 321,40
4943,5002 Third Boulevard Apt 198,34
4944,608 Third Road Apt 82,54
4945,977 First Circle Apt 168,43
4946,3112 Park Way,194
4947,9496 Park Circle,40
4948,1109 Pine Lane Apt 71,218
4949,2135 Lake Lane Apt 444,102
4950,7172 Cedar Drive,72
4951,7831 Third Road Apt 315,224
4952,7692 Fourth Boulevard Apt 416,46
4953,3838 Second Boulevard,238
4954,2624 Fourth Lane Apt 107,175
4955,2557 Valley Avenue,14
4956,3907 Market Boulevard,211
4957,5774 Main Avenue,45
4958,2016 Elm Place,67
4959,6482 Third Drive,152
4960,5120 Market Avenue Apt 244,202
4961,830 School Court,11
4962,2812 Valley Avenue,206
4963,8375 Cedar Place Apt 342,16
4964,3117 High Road Apt 368,61
4965,6397 Market Boulevard,66
4966,8318 Cedar Avenue,151
4967,9546 Pine Drive Apt 185,67
4968,4293 School Street,183
4969,5962 First Avenue,20
4970,2529 Church Street,133
4971,8623 Valley Place Apt 492,185
4972,8853 Pine Court,132
4973,5911 School Avenue,201
4974,9752 Church Avenue,86
4975,9384 Washington Court Apt 495,96
4976,581 Park Place,11
4977,3683 Church Way,10
4978,6603 Hill Circle Apt 321,2
4979,4802 School Place Apt 418,216
4980,6467 Lake Circle Apt 267,22
4981,1904 School Court,92
4982,3763 Elm Lane,93
4983,1345 Maple Way,161
4984,3379 Hill Court,131
4985,9407 Second Avenue,205
4986,8240 Elm Road,220
4987,3208 Maple Circle Apt 351,26
4988,2880 Elm Circle,198
4989,4123 Second Boulevard,77
4990,9791 First Avenue,222
4991,1988 Main Boulevard,146
4992,5502 Washington Way,85
4993,3699 Valley Circle Apt 359,225
4994,6544 Lake Drive,6
4995,8069 Market Street Apt 15,207
4996,7055 Pine Street Apt 462,117
4997,7893 Pine Place Apt 462,120
4998,1152 High Lane Apt 34,184
4999,6848 Oak Avenue Apt 106,90
5000,6799 River Street,169
5001,2574 School Circle,49
5002,8885 First Place,15
5003,752 River Lane,206
5004,9209 Park Circle,190
5005,7526 High Drive Apt 359,5
5006,3666 Hill Street,110
5007,9331 Elm Lane Apt 25,189
5008,4398 School Way Apt 204,75
5009,3161 Third Place Apt 299,81
5010,3463 High Way Apt 59,97
5011,821 Market Place,189
5012,5198 Third Lane,128
5013,4611 Maple Street,240
5014,9929 Second Boulevard Apt 394,234
5015,6498 Main Circle,99
5016,9818 Fourth Circle,2
5017,8676 First Court Apt 267,98
5018,9878 High Circle,180
5019,9645 Pine Street,37
5020,4770 River Road Apt 37,46
5021,9628 Cedar Road,201
5022,7527 Elm Court,169
5023,1086 First Court Apt 32,179
5024,9325 Market Court,86
5025,4673 Main Boulevard Apt 41,168
5026,5706 Cedar Avenue,133
5027,3875 Park Lane Apt 451,121
5028,1360 High Way Apt 330,206
5029,6135 Hill Way Apt 25,79
5030,9236 Cedar Lane Apt 84,16
5031,2818 Pine Lane Apt 306,223
5032,5918 Fourth Street,206
5033,881 Church Boulevard,199
5034,5427 Valley Street,28
5035,1007 Elm Street,200
5036,5228 Washington Drive,23
5037,4305 Lake Street,154
5038,3313 Cedar Road Apt 173,230
5039,3749 Third Drive,13
5040,1239 Market Circle Apt 196,128
5041,7739 Fourth Court,210
5042,8293 Park Place,155
5043,681 First Way,27
5044,9668 Market Way,117
5045,7837 Washington Road,64
5046,6551 Park Street Apt 278,85
5047,4398 Market Court,56
5048,7250 Market Circle Apt 11,69
5049,376 School Court,114
5050,8800 High Avenue,187
5051,5159 Elm Lane,58
5052,8151 Park Lane,39
5053,4834 Fourth Road Apt 16,79
5054,4227 Elm Way,104
5055,6988 Park Court Apt 312,39
5056,6897 Cedar Lane Apt 153,163
5057,9658 Elm Court,94
5058,2428 Elm Court,224
5059,6637 Park Lane,179
5060,1407 Valley Lane,24
5061,1921 Fourth Place,161
5062,7208 High Street,101
5063,4624 Lake Court,210
5064,488 Market Avenue Apt 438,14
5065,6014 Market Place Apt 357,235
5066,9114 Market Court Apt 414,141
5067,1984 Maple Circle,240
5068,7664 Elm Place Apt 248,180
5069,5405 Market Place Apt 205,81
5070,6202 Cedar Place Apt 456,133
5071,7919 River Drive Apt 334,88
5072,936 Church Place,179
5073,4505 Market Place,8
5074,5753 Washington Way,154
5075,9301 Elm Street Apt 69,205
5076,960 Third Way,239
5077,7703 Church Circle,9
5078,6608 Maple Lane,14
5079,1841 Second Street Apt 351,96
5080,9041 Main Circle,64
5081,7783 Valley Way,140
5082,858 Second Drive,214
5083,1372 River Lane,231
5084,1270 Hill Circle Apt 149,147
5085,5301 Oak Boulevard Apt 308,28
5086,6778 River Street,191
5087,9653 Pine Avenue Apt 41,92
5088,5512 Third Way Apt 476,177
5089,7889 School Street,184
5090,6647 Maple Drive,150
5091,9943 Church Avenue,77
5092,512 Main Lane Apt 217,237
5093,7493 Lake Road Apt 483,15
5094,9883 Third Lane,98
5095,786 Pine Boulevard,222
5096,9237 First Place Apt 465,35
5097,2751 Pine Avenue,85
5098,1096 Market Street Apt 190,4
5099,5743 Maple Road,130
5100,3456 Elm Court,56
5101,7443 Fourth Lane Apt 89,70
5102,6368 First Road,11
5103,247 Hill Lane,235
5104,8154 Elm Lane,242
5105,6951 Fourth Circle,73
5106,2967 Fourth Road Apt 376,132
5107,1676 Hill Circle Apt 397,243
5108,5393 Fourth Court,30
5109,9359 Valley Avenue Apt 302,56
5110,7066 Second Street Apt 486,23
5111,838 Maple Court,243
5112,3554 Oak Boulevard Apt 225,228
5113,943 River Avenue,218
5114,2241 Market Circle Apt 99,129
5115,8450 First Boulevard Apt 206,190
5116,5643 Elm Road,80
5117,553 Oak Court,219
5118,4840 Lake Drive,189
5119,4504 Oak Avenue Apt 15,76
5120,2599 Market Drive,163
5121,9679 Cedar Circle Apt 157,188
5122,7110 Cedar Place,165
5123,1509 Main Lane Apt 24,158
5124,8187 High Court,73
5125,840 Park Lane,70
5126,3921 Park Place Apt 249,237
5127,2783 Lake Drive,26
5128,835 Lake Avenue Apt 136,151
5129,825 Market Lane Apt 216,48
5130,7508 Park Street,27
5131,6073 Hill Road,31
5132,9916 First Drive Apt 454,114
5133,7588 Second Place,54
5134,5228 Hill Way,60
5135,6415 Market Court Apt 148,40
5136,2925 Washington Way,43
5137,3836 Elm Boulevard Apt 168,101
5138,1786 Maple Way Apt 49,125
5139,7964 Washington Street,181
5140,6 Fourth Road,204
5141,9346 Fourth Boulevard Apt 15,84
5142,2486 Pine Lane,193
5143,3183 Church Boulevard,68
5144,2769 Pine Drive Apt 153,179
5145,6430 Second Boulevard,121
5146,9779 Third Drive,131
5147,3026 River Court Apt 158,75
5148,1237 Market Street,97
5149,2940 High Court Apt 14,86
5150,3559 Cedar Avenue Apt 272,93
5151,5843 Park Court,185
5152,9714 School Circle,125
5153,2494 Main Circle,208
5154,1308 Valley Circle,118
5155,4883 Second Boulevard,209
5156,8617 Hill Lane,33
5157,7930 Hill Place Apt 207,67
5158,46 River Boulevard Apt 392,114
5159,3597 School Street,221
5160,4115 Park Place,13
5161,8100 Fourth Lane,120
5162,4317 Cedar Way Apt 210,80
5163,1316 Second Circle,9
5164,8245 Pine Avenue,155
5165,8622 Pine Place,174
5166,1402 Church Court Apt 110,106
5167,3388 Fourth Lane,238
5168,5482 High Way,214
5169,9138 Third Boulevard Apt 459,63
5170,9214 Market Boulevard Apt 359,111
5171,1174 Cedar Circle,123
5172,3275 Pine Circle,157
5173,4143 Market Avenue,200
5174,2950 Washington Road,178
5175,2555 High Lane,49
5176,7900 Oak Lane,39
5177,7463 Second Court,124
5178,4238 Main Avenue Apt 443,52
5179,6046 Church Lane,4
5180,8918 Lake Road Apt 60,198
5181,3335 Hill Street,170
5182,2629 Main Court Apt 233,45
5183,819 Market Avenue,224
5184,7958 Church Lane,239
5185,4881 Third Lane,224
5186,2653 Market Road Apt 318,58
5187,3409 Hill Avenue,26
5188,2998 Third Circle Apt 267,123
5189,504 Pine Street Apt 481,144
5190,6051 Third Circle Apt 179,9
5191,4423 Elm Boulevard Apt 211,183
5192,7266 Fourth Road Apt 9,214
5193,1615 Main Circle Apt 441,186
5194,6037 Park Way,73
5195,3449 Valley Drive Apt 457,103
5196,7505 Maple Place Apt 111,233
5197,7944 River Road,166
5198,2376 First Road,236
5199,7999 Cedar Way,173
5200,6456 Maple Street,59
5201,8382 Lake Way Apt 255,19
5202,3392 Market Road,172
5203,906 Second Court,243
5204,6076 Maple Street Apt 474,235
5205,5688 First Court,206
5206,6255 Park Avenue Apt 344,143
5207,2135 First Boulevard,36
5208,6699 Pine Avenue,174
5209,1818 River Street,180
5210,5937 Oak Court,170
5211,3273 First Avenue,161
5212,4300 Third Way,35
5213,7648 Second Avenue,56
5214,9480 Second Way Apt 354,139
5215,70 Maple Drive Apt 224,229
5216,2329 River Road Apt 158,35
5217,583 Oak Place,116
5218,3447 Maple Court,103
5219,6565 Pine Circle,155
5220,344 Cedar Circle,47
5221,7766 Lake Road Apt 398,28
5222,2343 First Way,204
5223,1888 Lake Road Apt 466,189
5224,5705 Pine Road,240
5225,7887 Park Street Apt 139,137
5226,3628 First Way,169
5227,4839 Fourth Avenue,180
5228,1037 Main Way Apt 155,191
5229,7461 Washington Street Apt 173,49
5230,2727 High Road,101
5231,7302 First Street Apt 458,29
5232,6102 River Place Apt 56,49
5233,6804 Washington Boulevard Apt 169,23
5234,2591 Main Drive,125
5235,1313 Maple Circle Apt 257,221
5236,7677 School Boulevard Apt 114,88
5237,321 High Street Apt 449,93
5238,3723 River Road,199
5239,3507 Church Drive,223
5240,1432 Fourth Drive,103
5241,535 Main Road,34
5242,2265 Second Circle Apt 274,229
5243,3765 First Lane Apt 461,144
5244,5756 Market Boulevard,27
5245,6028 Church Road Apt 431,66
5246,96 Market Way Apt 378,117
5247,2228 First Place,135
5248,8578 Second Avenue Apt 354,206
5249,5929 Second Drive,194
5250,507 Main Lane Apt 338,214
5251,639 Washington Street,78
5252,5308 Valley Circle,37
5253,7303 Main Boulevard,200
5254,3447 Valley Road Apt 269,235
5255,50 Washington Street,8
5256,832 Hill Place,166
5257,9475 Pine Circle,195
5258,3961 Third Place,237
5259,1161 Fourth Place Apt 132,111
5260,4765 Lake Avenue Apt 442,14
5261,8468 Third Place Apt 154,79
5262,6886 Washington Avenue,191
5263,6716 First Drive,108
5264,2696 Oak Avenue,218
5265,5471 Lake Street Apt 308,33
5266,8169 Cedar Court,141
5267,6084 Fourth Circle,9
5268,6399 Cedar Way Apt 492,187
5269,8144 Maple Boulevard Apt 9,204
5270,8101 Fourth Avenue,73
5271,6800 School Court,63
5272,824 River Circle Apt 328,180
5273,3220 Second Circle,49
5274,734 Oak Boulevard,153
5275,9314 Maple Lane,131
5276,629 Lake Avenue,32
5277,7536 River Court Apt 422,90
5278,4437 Park Avenue,170
5279,2313 Lake Avenue,151
5280,5921 Oak Way,99
5281,5732 Park Drive,179
5282,6095 River Boulevard,80
5283,1762 Oak Circle Apt 135,21
5284,5833 Hill Court,209
5285,2368 Pine Circle,205
5286,3809 Elm Lane Apt 487,24
5287,6492 Main Court,123
5288,2765 Second Road Apt 373,100
5289,3581 High Lane,1
5290,183 Park Circle,136
5291,9775 Hill Street,177
5292,6628 High Drive,108
5293,4268 Valley Place,52
5294,9241 Third Road,100
5295,5243 Cedar Court Apt 93,119
5296,8378 Oak Way,177
5297,8129 River Street,56
5298,4641 First Street,207
5299,1289 First Way,14
5300,3351 Lake Avenue,194
5301,2833 River Road,82
5302,8520 Washington Way,235
5303,9712 Lake Avenue Apt 40,85
5304,6661 Elm Court Apt 83,24
5305,9429 Lake Court,136
5306,988 Church Avenue,89
5307,9542 Valley Court,131
5308,4632 Second Street,10
5309,1306 School Circle,149
5310,188 Washington Circle,70
5311,8236 Church Street Apt 272,117
5312,7076 Church Lane Apt 243,94
5313,5185 First Street,11
5314,6777 Valley Road Apt 109,57
5315,7065 Third Place,2
5316,3404 Valley Drive,150
5317,3601 Fourth Way,31
5318,3735 Lake Place Apt 496,118
5319,2832 Oak Circle,98
5320,610 Fourth Avenue Apt 428,126
5321,2524 Church Drive Apt 22,97
5322,2515 Fourth Drive,64
5323,8507 Valley Court,17
5324,2658 Maple Boulevard,119
5325,6210 River Place,44
5326,5444 Church Court Apt 33,70
5327,9321 Second Boulevard,243
5328,1082 First Circle,223
5329,5646 High Boulevard,151
5330,9822 Washington Place Apt 206,38
5331,9877 River Circle,171
5332,950 Pine Way,61
5333,5950 High Way,156
5334,3314 Pine Place,123
5335,7190 First Lane Apt 438,69
5336,7401 River Circle,108
5337,9809 Washington Boulevard,84
5338,9675 First Drive,171
5339,1673 Fourth Court Apt 21,205
5340,1660 Hill Circle Apt 127,135
5341,567 Pine Street Apt 359,115
5342,3630 High Lane Apt 306,99
5343,4586 Elm Lane Apt 255,171
5344,8955 Park Avenue,184
5345,2376 Third Drive Apt 201,91
5346,8992 First Road,99
5347,8049 School Avenue,37
5348,9045 First Boulevard Apt 96,170
5349,7677 Fourth Boulevard,210
5350,4142 Cedar Avenue,130
5351,8870 Cedar Road Apt 168,121
5352,7999 First Lane Apt 459,206
5353,5414 Second Court,219
5354,4352 School Court,226
5355,7544 Church Drive,126
5356,4985 Second Drive Apt 287,214
5357,4143 Pine Drive Apt 282,186
5358,8477 School Avenue,238
5359,721 Third Place Apt 77,116
5360,7185 Fourth Street,104
5361,2297 Fourth Court Apt 18,196
5362,476 Church Avenue Apt 211,131
5363,6712 River Drive,112
5364,4098 Main Way,52
5365,9588 Washington Boulevard,121
5366,3728 Washington Drive Apt 285,173
5367,2321 Hill Street,183
5368,4469 Second Boulevard,237
5369,2342 Market Street,236
5370,2330 Fourth Street,144
5371,1211 Park Court,10
5372,4961 Park Road,128
5373,5401 Maple Road,113
5374,1129 High Way Apt 209,59
5375,2677 Third Avenue Apt 69,229
5376,5516 Maple Boulevard,146
5377,1570 First Boulevard,119
5378,959 Hill Road,83
5379,8225 Church Avenue,34
5380,3930 Pine Drive,172
5381,5736 Second Avenue Apt 34,11
5382,8603 Cedar Court,105
5383,9218 Fourth Road,103
5384,5194 Main Place,235
5385,6254 First Street Apt 453,233
5386,5157 Fourth Way Apt 121,105
5387,8979 Elm Court Apt 196,63
5388,9020 River Street,93
5389,8473 Lake Avenue,131
5390,3805 Church Way Apt 419,70
5391,9409 Maple Avenue Apt 403,158
5392,4997 Pine Street,75
5393,9919 Main Boulevard,34
5394,4968 Hill Place,98
5395,613 Fourth Way,124
5396,7665 Second Circle Apt 95,32
5397,5485 First Drive,230
5398,9647 High Drive,180
5399,877 Valley Street Apt 26,42
5400,9039 Fourth Court Apt 365,81
5401,2013 First Court Apt 181,20
5402,695 Fourth Way Apt 430,175
5403,48 Washington Circle Apt 60,166
5404,2286 Third Avenue Apt 270,163
5405,9455 High Boulevard,26
5406,8484 Lake Way,173
5407,2724 Market Road Apt 205,160
5408,5413 Maple Lane,167
5409,8139 River Boulevard,77
5410,4675 Valley Lane,227
5411,4578 Lake Road,191
5412,5897 High Street,108
5413,6932 Washington Avenue Apt 94,166
5414,9018 High Road,128
5415,9601 Maple Way,13
5416,7841 Hill Drive Apt 329,1
5417,9592 Hill Boulevard,167
5418,706 High Way Apt 319,225
5419,7483 Second Street Apt 442,39
5420,6735 Maple Lane Apt 81,128
5421,5735 Park Boulevard,113
5422,7686 Valley Avenue,130
5423,5924 School Circle Apt 10,169
5424,8420 River Circle Apt 284,241
5425,8656 School Boulevard,169
5426,1408 Park Street,201
5427,1514 Second Lane Apt 66,200
5428,6281 Third Boulevard,100
5429,2740 River Street,27
5430,7601 Elm Lane,159
5431,4552 Valley Circle,166
5432,3079 Second Place Apt 287,88
5433,285 Valley Court,204
5434,832 Pine Circle,217
5435,3035 Hill Boulevard Apt 343,166
5436,5635 Market Road,142
5437,1347 Lake Circle Apt 108,53
5438,1567 Fourth Circle,80
5439,3742 First Lane Apt 253,16
5440,265 Hill Road Apt 332,182
5441,5594 Park Street Apt 177,43
5442,2378 River Lane,9
5443,6061 Cedar Drive Apt 224,118
5444,112 Oak Street Apt 45,41
5445,8393 High Avenue,110
5446,7414 River Street,18
5447,4572 Main Street Apt 350,64
5448,209 Lake Court,105
5449,1146 High Way,98
5450,6613 Park Circle,89
5451,7926 Second Street,193
5452,9411 Oak Street Apt 390,187
5453,5109 Second Street Apt 287,25
5454,1455 Fourth Place,166
5455,3193 High Road Apt 323,101
5456,4937 Washington Circle Apt 368,92
5457,6848 Church Court Apt 182,229
5458,479 Pine Court,217
5459,9852 Lake Place Apt 181,47
5460,6688 Pine Circle Apt 118,183
5461,9735 Park Drive Apt 168,211
5462,4117 Valley Street,16
5463,7368 First Court,177
5464,7636 Park Place,130
5465,13 Fourth Road Apt 279,93
5466,3434 Church Boulevard Apt 261,82
5467,2669 Main Court Apt 88,113
5468,4044 Pine Place,21
5469,4064 Hill Circle Apt 439,31
5470,608 Church Way Apt 454,93
5471,8003 Maple Avenue,62
5472,5981 Washington Way,40
5473,3020 Park Drive,62
5474,385 Fourth Drive,123
5475,9769 Lake Lane,80
5476,7271 School Place,50
5477,1641 Hill Circle,25
5478,6150 First Boulevard Apt 295,24
5479,583 Main Place,151
5480,8330 Cedar Road,239
5481,5748 Elm Drive,47
5482,2385 Hill Way Apt 479,41
5483,8044 First Drive,145
5484,4015 Pine Avenue,174
5485,7844 Second Court Apt 397,16
5486,1072 Park Circle,181
5487,3243 Maple Place,141
5488,8425 Main Avenue Apt 449,57
5489,9563 Main Way,91
5490,9387 Oak Place,90
5491,4901 School Circle,79
5492,7645 Park Street Apt 243,74
5493,3451 Maple Lane Apt 175,77
5494,3188 Second Place Apt 357,210
5495,7910 Oak Lane,241
5496,1957 Hill Way,220
5497,2174 Third Drive,5
5498,7882 School Court,61
5499,2455 High Drive Apt 475,171
5500,314 Market Drive,5
5501,4086 Lake Drive Apt 205,185
5502,5563 Hill Way Apt 130,49
5503,7637 Fourth Boulevard,19
5504,8436 Pine Lane,176
5505,434 Lake Court,204
5506,5563 Oak Street Apt 27,72
5507,5412 Oak Circle Apt 49,180
5508,3100 School Avenue Apt 351,216
5509,1051 Washington Boulevard Apt 446,69
5510,828 Park Boulevard Apt 375,102
5511,4518 Lake Street,6
5512,9556 High Circle Apt 330,146
5513,8324 Church Circle Apt 134,35
5514,5760 Market Lane Apt 166,233
5515,5019 Oak Place,71
5516,237 Elm Court,213
5517,2736 High Place Apt 191,129
5518,1593 River Drive,7
5519,7165 Pine Court,216
5520,9137 Elm Court Apt 324,123
5521,7428 River Road Apt 460,180
5522,2874 School Boulevard Apt 140,240
5523,2256 Second Drive Apt 109,174
5524,3572 Market Street Apt 88,169
5525,4754 Second Place Apt 211,55
5526,1114 Park Drive Apt 345,21
5527,1001 Elm Lane Apt 70,184
5528,2016 River Court,93
